group,n,rmse,point_spearman,rank_spearman,ndcg,hit_recall_5pct,regret_5pct,normalized_regret_5pct,hit_recall_10pct,regret_10pct,normalized_regret_10pct,hit_recall_20pct,regret_20pct,normalized_regret_20pct,source,model,seed,fold_index,split
screen:He_4CR_aldehyde_He_4CR_aldehyde_spleen_Mouse_intravenous,160,0.9969279412367132,-0.25325944412287665,-0.019972105240005318,0.836765347837108,0.0,0.27100133895874023,0.09090909817990973,0.0625,0.27100133895874023,0.09090909817990973,0.25,0.09564757347106934,0.03208557817743998,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,test
screen:IR_BL_AG_4CR_IR_4CR_aldehyde_muscle_Mouse_intramuscular,51,1.002348099061699,-0.1715006078167833,0.45643615276367,0.8264109474222389,0.0,0.5672236680984497,0.18135977187673494,0.16666666666666666,0.5672236680984497,0.18135977187673494,0.36363636363636365,0.0,0.0,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,test
screen:LM_3CR_LM_3CR_generic_cell_HeLa_in_vitro,1080,0.9873071014162701,0.3207338547350809,0.2022253645995808,0.9332835885986958,0.2962962962962963,0.0,0.0,0.32407407407407407,0.0,0.0,0.35185185185185186,0.0,0.0,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,test
screen:RM_BL_AG_carbonate_RM_carbonate_muscle_nan_intramuscular,4,1.0046665830961024,-0.19999999999999998,-0.19999999999999998,0.6625315674018344,0.0,2.561699151992798,1.0,0.0,2.561699151992798,1.0,0.0,2.561699151992798,1.0,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,test
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,97,1.002812099461158,0.21314169997896065,0.5779902167052386,0.9581750687434986,0.2,0.16620659828186035,0.04657948127081514,0.5,0.0,0.0,0.5,0.0,0.0,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,test
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_muscle_Mouse_intramuscular,18,1.001575897382501,-0.27347781217750256,0.27554179566563464,0.909269882124952,0.0,1.3055254817008972,0.30164913849839314,0.0,1.0219670534133911,0.23613133987569176,0.0,1.0012906789779663,0.23135394516135022,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,test
screen:AGILE_3CR_Agile_3CR_macrophage_RAW264p7_in_vitro,1100,1.0151768932984944,,,0.8998221875048167,0.07272727272727272,1.5857833552675977,0.2188679245661802,0.1,1.0116204162078035,0.13962264152206003,0.20909090909090908,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,test
screen:Chen_disulfide_Chen_disulfide_liver_Mouse_intravenous,31,0.9852043924773223,0.2891652451225496,0.2891652451225496,0.9314276699448257,0.0,0.5949806198336335,0.15319344155124653,0.0,0.5949806198336335,0.15319344155124653,0.0,0.5949806198336335,0.15319344155124653,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,test
screen:He_4CR_aldehyde_He_4CR_aldehyde_spleen_Mouse_intravenous,160,0.9870498628353298,,,0.7976438550077863,0.125,0.09564752457455028,0.03208556149732609,0.125,0.09564752457455028,0.03208556149732609,0.15625,0.09564752457455028,0.03208556149732609,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,test
screen:IR_BL_AG_4CR_IR_4CR_aldehyde_muscle_Mouse_intramuscular,51,1.0018488051072094,,,0.712647542152299,0.0,3.127615825256072,1.0,0.0,3.127615825256072,1.0,0.0,3.127615825256072,1.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,test
screen:LM_3CR_LM_3CR_generic_cell_HeLa_in_vitro,1080,1.000000036386348,,,0.8957061559244145,0.16666666666666666,0.0,0.0,0.18518518518518517,0.0,0.0,0.1574074074074074,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,test
screen:RM_BL_AG_carbonate_RM_carbonate_muscle_nan_intramuscular,4,1.000357643551448,,,0.7189514222732244,0.0,2.561699290128046,1.0,0.0,2.561699290128046,1.0,0.0,2.561699290128046,1.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,test
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,97,0.964719668387932,0.41964893536426634,0.41964893536426634,0.9111776445748688,0.0,0.26267422192283574,0.0736145763360905,0.2,0.2254026389355097,0.06316919737616557,0.2,0.16620661598528108,0.0465794836297489,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,test
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_muscle_Mouse_intramuscular,18,1.013406309584843,-0.2039347308579719,-0.2039347308579719,0.7829190044219465,0.0,4.327960577364987,1.0,0.0,2.0993622518111725,0.48506963367243455,0.0,1.021967162689008,0.23613134741426342,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,test
screen:AGILE_3CR_Agile_3CR_macrophage_RAW264p7_in_vitro,1100,1.0067167027754835,0.13060773609305806,0.13060773609305806,0.905205394200278,0.12727272727272726,1.9685586474354055,0.2716981131879066,0.24545454545454545,1.8591942785524438,0.25660377362418685,0.38181818181818183,1.8591942785524438,0.25660377362418685,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,test
screen:Chen_disulfide_Chen_disulfide_liver_Mouse_intravenous,31,1.012537402576868,0.47137300596406717,0.47137300596406717,0.9515657634523828,0.0,0.36360381258360275,0.09361938448753454,0.25,0.16103191746768186,0.04146191121883659,0.5714285714285714,0.16103191746768186,0.04146191121883659,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,test
screen:He_4CR_aldehyde_He_4CR_aldehyde_spleen_Mouse_intravenous,160,1.1503468157586147,0.058417997431069874,0.058417997431069874,0.8757764737527727,0.25,0.09564752457455028,0.03208556149732609,0.375,0.09564752457455028,0.03208556149732609,0.375,0.09564752457455028,0.03208556149732609,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,test
screen:IR_BL_AG_4CR_IR_4CR_aldehyde_muscle_Mouse_intramuscular,51,1.0124850922159907,0.10915788212355848,0.10915788212355848,0.7041793504433943,0.0,2.4265039310439516,0.7758318369697093,0.16666666666666666,0.0,0.0,0.09090909090909091,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,test
screen:LM_3CR_LM_3CR_generic_cell_HeLa_in_vitro,1080,0.9907226729761955,0.12765806373628838,0.12765806373628838,0.9443645780708843,0.42592592592592593,0.0,0.0,0.3611111111111111,0.0,0.0,0.30092592592592593,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,test
screen:RM_BL_AG_carbonate_RM_carbonate_muscle_nan_intramuscular,4,1.0676433426735699,-0.39999999999999997,-0.39999999999999997,0.6557122279232812,0.0,2.561699290128046,1.0,0.0,2.561699290128046,1.0,0.0,2.561699290128046,1.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,test
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,97,0.8406451673951907,0.6912870818430463,0.6912870818430463,0.9689282645001054,0.2,0.16620661598528108,0.0465794836297489,0.5,0.0,0.0,0.65,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,test
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_muscle_Mouse_intramuscular,18,1.0275495967105965,0.2053663570691434,0.2053663570691434,0.9064486940322538,0.0,1.3055255548808913,0.30164913278293787,0.0,1.021967162689008,0.23613134741426342,0.0,1.0012907437362344,0.23135394277224564,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,test
screen:AGILE_3CR_Agile_3CR_macrophage_RAW264p7_in_vitro,1100,1.0154384302125665,-0.04164084612087635,0.13060773609305806,0.9052053860948924,0.12727272727272726,1.9685590267181396,0.2716981657333687,0.24545454545454545,1.8591945171356201,0.2566038067395022,0.38181818181818183,1.8591945171356201,0.2566038067395022,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,test
screen:Chen_disulfide_Chen_disulfide_liver_Mouse_intravenous,31,0.9861474943319957,0.28759004305605473,0.47137300596406717,0.9515657667894867,0.0,0.3636036515235901,0.09361934895980087,0.25,0.1610318422317505,0.04146189447868006,0.5714285714285714,0.1610318422317505,0.04146189447868006,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,test
screen:He_4CR_aldehyde_He_4CR_aldehyde_spleen_Mouse_intravenous,160,0.9877099125735189,-0.25325944412287665,0.058417997431069874,0.8757764727072559,0.25,0.09564757347106934,0.03208557817743998,0.375,0.09564757347106934,0.03208557817743998,0.375,0.09564757347106934,0.03208557817743998,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,test
screen:IR_BL_AG_4CR_IR_4CR_aldehyde_muscle_Mouse_intramuscular,51,1.0018151197264464,-0.1715006078167833,0.10915788212355848,0.7041793521196174,0.0,2.426503837108612,0.7758318404295843,0.16666666666666666,0.0,0.0,0.09090909090909091,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,test
screen:LM_3CR_LM_3CR_generic_cell_HeLa_in_vitro,1080,0.9979797233173116,0.3207338547350809,0.12765806373628838,0.9443645764942368,0.42592592592592593,0.0,0.0,0.3611111111111111,0.0,0.0,0.30092592592592593,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,test
screen:RM_BL_AG_carbonate_RM_carbonate_muscle_nan_intramuscular,4,1.0007820173199042,-0.19999999999999998,-0.39999999999999997,0.6557122273248531,0.0,2.561699151992798,1.0,0.0,2.561699151992798,1.0,0.0,2.561699151992798,1.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,test
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,97,0.9678291461436991,0.42883442036608455,0.6912870818430463,0.9689282656599071,0.2,0.16620659828186035,0.04657948127081514,0.5,0.0,0.0,0.65,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,test
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_muscle_Mouse_intramuscular,18,1.011633131982911,-0.22187822497420018,0.2053663570691434,0.9064486933774876,0.0,1.3055254817008972,0.30164913849839314,0.0,1.0219670534133911,0.23613133987569176,0.0,1.0012906789779663,0.23135394516135022,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,test
screen:Akinc_Michael_addition_Akinc_Michael_generic_cell_HeLa_in_vitro,487,1.0116210026922814,0.16744447815415772,0.1123792753188512,0.5344435845420499,0.04,2.917478322982788,0.49999995913961764,0.16326530612244897,2.917478322982788,0.49999995913961764,0.29591836734693877,0.0,0.0,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,val
screen:Chen_disulfide_Chen_disulfide_generic_cell_IGROV1_in_vitro,100,0.9932020093743279,0.3181515892914413,0.3045226228733181,0.950186391370982,0.2,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.0,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,val
screen:IR_4CR_ketone_4CR_Ketone_lung_epithelium_HBEC_ALI_in_vitro,28,0.9963430645192718,-0.304879735614836,-0.024004105880987087,0.7843262642825919,0.0,2.539199074730277,0.6153846103495553,0.0,1.2695995569229126,0.30769230991467905,0.3333333333333333,0.9521995782852173,0.23076921076788873,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,val
screen:LM_3CR_LM_3CR_dendritic_cell_BMDM_in_vitro,12,0.9993385342665669,0.5804195804195805,0.41958041958041964,0.7464787442525727,0.0,2.6835421919822693,0.9205780247209029,0.0,1.637388713657856,0.5616994106606573,0.3333333333333333,0.33091306686401367,0.11351835583512321,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,val
screen:Miller_zwitter_lipids_Miller_ZAL_generic_cell_HeLa_in_vitro,72,0.9948144816129766,0.22110480425180867,0.3467144608345798,0.8140174983654659,0.25,0.0,0.0,0.125,0.0,0.0,0.4666666666666667,0.0,0.0,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,val
screen:Sanofi_goods_Sanofi_goods_muscle_Mouse_intramuscular,260,0.9990905690980278,0.3342108655182269,-0.15793230552502346,0.7403950507469395,0.0,2.81818026304245,0.6440276664319096,0.07692307692307693,1.2727628946304321,0.2908595052273321,0.21153846153846154,0.0,0.0,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,val
screen:Yan_aza_michael_Yan_aza_michael_generic_cell_IGROV1_in_vitro,119,0.998442483144025,-0.01296804346089207,0.16786115681262762,0.6218650639210527,0.0,3.7408807277679443,1.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,val
screen:Zhou_dendrimer_Zhou_dendrimer_generic_cell_HeLa_in_vitro,1470,0.99303162768891,0.25437258131567964,0.1980829747079239,0.7953622943123521,0.16216216216216217,0.0,0.0,0.3333333333333333,0.0,0.0,0.336734693877551,0.0,0.0,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,val
screen:Akinc_Michael_addition_Akinc_Michael_generic_cell_HeLa_in_vitro,487,1.0111389968208366,,,0.5077882388174177,0.4,0.0,0.0,0.20408163265306123,0.0,0.0,0.3163265306122449,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,val
screen:Chen_disulfide_Chen_disulfide_generic_cell_IGROV1_in_vitro,100,0.927597542247333,0.5687741290390842,0.5687741290390842,0.978912952433918,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,val
screen:IR_4CR_ketone_4CR_Ketone_lung_epithelium_HBEC_ALI_in_vitro,28,0.9668114820730788,0.41491124473364416,0.41491124473364416,0.8990946699721792,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,val
screen:LM_3CR_LM_3CR_dendritic_cell_BMDM_in_vitro,12,1.0002892361701798,,,0.7387476120663493,0.0,2.915062179271949,1.0,0.0,2.6835423513951278,0.9205780825112126,0.0,2.5858974600628573,0.8870814071995876,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,val
screen:Miller_zwitter_lipids_Miller_ZAL_generic_cell_HeLa_in_vitro,72,1.0003075200842353,0.17817211933319102,0.17817211933319102,0.7646285707008914,0.25,0.0,0.0,0.125,0.0,0.0,0.26666666666666666,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,val
screen:Sanofi_goods_Sanofi_goods_muscle_Mouse_intramuscular,260,1.008321192297379,,,0.7729731473955577,0.15384615384615385,0.9571176697216552,0.21872634917284106,0.23076923076923078,0.9571176697216552,0.21872634917284106,0.23076923076923078,0.9571176697216552,0.21872634917284106,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,val
screen:Yan_aza_michael_Yan_aza_michael_generic_cell_IGROV1_in_vitro,119,1.0129216162738086,,,0.6593853453459043,0.0,2.9927046511379976,0.8,0.0,2.9927046511379976,0.8,0.0,2.9927046511379976,0.8,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,val
screen:Zhou_dendrimer_Zhou_dendrimer_generic_cell_HeLa_in_vitro,1470,1.006952769618591,-0.07358950581441139,-0.07358950581441139,0.7185712059458399,0.04054054054054054,0.0,0.0,0.12244897959183673,0.0,0.0,0.25170068027210885,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,val
screen:Akinc_Michael_addition_Akinc_Michael_generic_cell_HeLa_in_vitro,487,1.0166699391992196,0.07856405258741356,0.07856405258741356,0.5077252337510686,0.04,2.9174786372649444,0.5,0.04081632653061224,0.0,0.0,0.19387755102040816,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,val
screen:Chen_disulfide_Chen_disulfide_generic_cell_IGROV1_in_vitro,100,0.8951631738545396,0.47355299613376456,0.47355299613376456,0.9778613481460724,0.4,0.0,0.0,0.4,0.0,0.0,0.65,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,val
screen:IR_4CR_ketone_4CR_Ketone_lung_epithelium_HBEC_ALI_in_vitro,28,0.9997262438098578,0.18651466178789966,0.18651466178789966,0.8748178597013968,0.0,0.9521996827058321,0.23076923076923064,0.3333333333333333,0.9521996827058321,0.23076923076923064,0.5,0.9521996827058321,0.23076923076923064,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,val
screen:LM_3CR_LM_3CR_dendritic_cell_BMDM_in_vitro,12,1.0027422455530208,0.9090909090909092,0.9090909090909092,0.8997003389296575,0.0,1.3894849622580936,0.4766570579997454,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,val
screen:Miller_zwitter_lipids_Miller_ZAL_generic_cell_HeLa_in_vitro,72,1.149593714826077,-0.27013163965901194,-0.27013163965901194,0.5511363651396666,0.0,2.4277326460937885,0.7499999999999999,0.0,2.4277326460937885,0.7499999999999999,0.0,2.4277326460937885,0.7499999999999999,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,val
screen:Sanofi_goods_Sanofi_goods_muscle_Mouse_intramuscular,260,1.0032179788963718,0.2816475828260729,0.2816475828260729,0.7805916066356735,0.3076923076923077,0.11200313091058334,0.02559563645619884,0.3076923076923077,0.11200313091058334,0.02559563645619884,0.3076923076923077,0.11200313091058334,0.02559563645619884,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,val
screen:Yan_aza_michael_Yan_aza_michael_generic_cell_IGROV1_in_vitro,119,1.1036435296210068,0.27331551885306155,0.27331551885306155,0.7343738014541166,0.0,1.496352325568999,0.4000000000000001,0.16666666666666666,0.0,0.0,0.2916666666666667,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,val
screen:Zhou_dendrimer_Zhou_dendrimer_generic_cell_HeLa_in_vitro,1470,0.9569549009599031,0.20888732675702973,0.20888732675702973,0.8595395354932203,0.3783783783783784,0.0,0.0,0.36054421768707484,0.0,0.0,0.3979591836734694,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260727,4,val
screen:Akinc_Michael_addition_Akinc_Michael_generic_cell_HeLa_in_vitro,487,1.0078660158852393,0.16744447815415772,0.07856405258741356,0.5077252348360796,0.04,2.917478322982788,0.49999995913961764,0.04081632653061224,0.0,0.0,0.19387755102040816,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,val
screen:Chen_disulfide_Chen_disulfide_generic_cell_IGROV1_in_vitro,100,0.9756762060659658,0.58789640327065,0.47355299613376456,0.977861347904456,0.4,0.0,0.0,0.4,0.0,0.0,0.65,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,val
screen:IR_4CR_ketone_4CR_Ketone_lung_epithelium_HBEC_ALI_in_vitro,28,0.9800554891557907,0.35040476400981146,0.18651466178789966,0.8748178605787207,0.0,0.9521995782852173,0.23076921076788873,0.3333333333333333,0.9521995782852173,0.23076921076788873,0.5,0.9521995782852173,0.23076921076788873,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,val
screen:LM_3CR_LM_3CR_dendritic_cell_BMDM_in_vitro,12,0.9990872309972233,0.5804195804195805,0.9090909090909092,0.8997003506686776,0.0,1.389484852552414,0.4766570187582755,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,val
screen:Miller_zwitter_lipids_Miller_ZAL_generic_cell_HeLa_in_vitro,72,0.994964420502155,0.25882573332744957,-0.27013163965901194,0.5511363709444979,0.0,2.427732516080141,0.7499999873405969,0.0,2.427732516080141,0.7499999873405969,0.0,2.427732516080141,0.7499999873405969,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,val
screen:Sanofi_goods_Sanofi_goods_muscle_Mouse_intramuscular,260,0.9990755252109199,0.3342108655182269,0.2816475828260729,0.7805916087424271,0.3076923076923077,0.11200332641601562,0.02559568026583382,0.3076923076923077,0.11200332641601562,0.02559568026583382,0.3076923076923077,0.11200332641601562,0.02559568026583382,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,val
screen:Yan_aza_michael_Yan_aza_michael_generic_cell_IGROV1_in_vitro,119,0.9987162054348696,-0.01296804346089207,0.27331551885306155,0.7343738000305589,0.0,1.4963523149490356,0.4000000063733275,0.16666666666666666,0.0,0.0,0.2916666666666667,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,val
screen:Zhou_dendrimer_Zhou_dendrimer_generic_cell_HeLa_in_vitro,1470,0.9946225350982466,0.25314673002180244,0.20888732675702973,0.8595395368994327,0.3783783783783784,0.0,0.0,0.36054421768707484,0.0,0.0,0.3979591836734694,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260727,4,val
screen:A549_form_screen_other_lung_epithelium_A549_in_vitro,157,1.0003660816642221,0.19649518876093938,0.7532708369348883,0.9444705852107401,0.0,0.9073220491409302,0.1941272839673502,0.1875,0.0,0.0,0.5,0.0,0.0,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,test
screen:AGILE_3CR_Agile_3CR_generic_cell_HeLa_in_vitro,1100,1.0109616293010184,-0.029765196539784253,0.19628212286255012,0.9469255218816587,0.05454545454545454,0.5360628366470337,0.09677422339952262,0.17272727272727273,0.5360628366470337,0.09677422339952262,0.2863636363636364,0.2233593463897705,0.04032256259563748,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,test
screen:LM_3CR_LM_3CR_macrophage_BDMC_in_vitro,36,0.998999573154261,0.3894465894465895,0.2283140283140283,0.7788349110921339,0.0,2.1731282770633698,0.6342312115637269,0.25,0.24569809436798096,0.07170740987296047,0.5,0.0,0.0,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,test
screen:Luke_Raj_133_3_form_RM_Michael_addition_branched_133_form_liver_Mouse_intravenous,23,1.0016158224603087,-0.5009881422924901,0.049407114624505935,0.8048550049001635,0.0,0.8766744136810303,0.20696200531391967,0.3333333333333333,0.8766744136810303,0.20696200531391967,0.4,0.8766744136810303,0.20696200531391967,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,test
screen:Luke_Raj_Branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,384,1.0024148697109374,-0.36523832127241107,-0.24276020103163454,0.38084923319768815,0.0,4.944577574729919,0.7795166016289148,0.07692307692307693,4.925507426261902,0.7765101775003258,0.05194805194805195,3.463972806930542,0.5460980781034586,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,test
screen:RM_BL_AG_carbonate_RM_carbonate_generic_cell_nan_in_vitro,709,0.9955737824011233,0.15558940908321517,-0.002472137381242462,0.921238135183562,0.19444444444444445,0.5566061735153198,0.11877007630139202,0.2535211267605634,0.2186415195465088,0.046654297409578424,0.323943661971831,0.0,0.0,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,test
screen:RM_BL_AG_carbonate_RM_carbonate_lung_epithelium_nan_intratracheal,35,0.8580489520137069,0.18446669980106242,-0.16877932669725149,0.824881997893506,0.5,1.4952352046966553,0.31896415587168603,0.25,1.4952352046966553,0.31896415587168603,0.14285714285714285,1.4952352046966553,0.31896415587168603,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,test
screen:Whitehead_siRNA_whitehead_lipidoid_liver_nan_intravenous,90,0.9967933594687501,0.25791767674283866,0.22497520259976772,0.9068571226916854,0.0,0.02697014808654785,0.00949747014131182,0.1111111111111111,0.02697014808654785,0.00949747014131182,0.3888888888888889,0.0004824399948120117,0.00016989003660632834,ablation_results\20260903_093354\results.json,A115_dual_rank_residual,20260727,4,test
screen:A549_form_screen_other_lung_epithelium_A549_in_vitro,157,0.8666835589117907,0.4178809297874412,0.4178809297874412,0.9335794758237949,0.25,0.0,0.0,0.1875,0.0,0.0,0.28125,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,test
screen:AGILE_3CR_Agile_3CR_generic_cell_HeLa_in_vitro,1100,1.0076963658845832,,,0.9370386284845165,0.0,1.6975317549565612,0.3064516129032258,0.0,1.6975317549565612,0.3064516129032258,0.0,1.6975317549565612,0.3064516129032258,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,test
screen:LM_3CR_LM_3CR_macrophage_BDMC_in_vitro,36,1.000111836537056,,,0.7659212784785903,0.0,3.0071679740382784,0.8776470924617189,0.0,2.929355735533843,0.8549374581908911,0.0,2.751384713015819,0.8029963123008496,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,test
screen:Luke_Raj_133_3_form_RM_Michael_addition_branched_133_form_liver_Mouse_intravenous,23,0.9976906516277294,0.210553172017554,0.210553172017554,0.8335570786332646,0.0,1.437857769763132,0.3394440672642435,0.0,1.437857769763132,0.3394440672642435,0.4,0.8766744904440105,0.20696202431214442,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,test
screen:Luke_Raj_Branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,384,1.000604914190957,,,0.4478019963830486,0.05,2.285691335533876,0.36034104748517254,0.05128205128205128,2.285691335533876,0.36034104748517254,0.5324675324675324,2.0118541245653896,0.3171703945160765,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260727,4,test
